515.1,-0.0001500000000000945
517.1,-0.00013597560975616484
519.2,-0.00012317073170735817
521.2,-0.00012286585365856473
523.3,-0.00012268292682928865
525.3,-0.00012662601626017676
527.4,-0.00012554338808695218
529.5,-0.0001187790360046535
531.6,-0.00011591728265013025
533.8,-0.00011375951664927141
536.9,-0.00011038742362600983
538.1,-0.00011289818402772598
540.3,-0.00011450572283038668
542.5,-0.00011140150997007612
544.7,-0.00011391227037179734
545.9,-0.0001103892351414455
549.2,-0.0001057572005094115
551.4,-0.00010972545447767003
553.7,-0.00011106142676861948
556.1,-0.00011013810280233684
558.4,-0.00010914849369792838
560.8,-0.00010485927801165411
563.2,-0.0001039123083146843
565.6,-0.00010502548085642837
568.1,-9.801190619579563e-05
570.8,-9.690079508468467e-05
573.1,-9.983214944461448e-05
575.7,-9.641334602581088e-05
578.3,-9.539043276885068e-05
580.9,-9.649517908636265e-05
583.5,-9.340405102534305e-05
586.2,-8.844192981322253e-05
589.0,-8.711617223746524e-05
591.7,-8.782118151390295e-05
594.5,-8.890080364616045e-05
597.4,-8.752149330133692e-05
600.3,-8.579198793986616e-05
603.3,-8.657425651874035e-05
606.2,-8.362553857002259e-05
609.3,-8.207467008367059e-05
612.4,-8.259201640138205e-05
615.5,-8.34866772960428e-05
618.7,-8.233227614164183e-05
621.8,-7.911549292486239e-05
625.2,-7.631371235403191e-05
628.5,-7.515570926601997e-05
631.9,-7.392750980642785e-05
635.4,-7.116721924952758e-05
638.9,-7.15428061039876e-05
642.5,-6.891307258365118e-05
648.1,-6.632800850941381e-05
649.8,-6.906971125111632e-05
653.6,-6.762670980811783e-05
657.5,-6.634465852606614e-05
661.4,-6.670362319638214e-05
665.4,-6.424093662921815e-05
669.4,-6.294694077000505e-05
673.8,-6.318503600810028e-05
677.8,-6.0962059595407477e-05
682.1,-6.127440342349339e-05
686.5,-6.147676955051956e-05
690.9,-5.683030490405788e-05
695.5,-5.577158101924429e-05
700.1,-5.473766869500664e-05
704.8,-5.257522143762289e-05
709.7,-5.267726225394937e-05
714.6,-5.177538635207356e-05
719.6,-4.978340143929677e-05
724.7,-4.9771816638555385e-05
730.0,-4.8741671333851526e-05
735.3,-4.6798170909042406e-05
740.7,-4.619988031074941e-05
748.3,-4.518987646311586e-05
752.0,-4.406885152603058e-05
757.7,-4.417568913286817e-05
763.7,-4.324031498320845e-05
769.7,-4.149559505667054e-05
775.8,-4.1567457081584506e-05
782.1,-3.910351477389418e-05
788.6,-3.746345671873984e-05
795.1,-3.902816926475859e-05
801.8,-3.885848600684005e-05
808.7,-3.731140508750485e-05
815.7,-3.660218522934896e-05
822.8,-3.580090317806702e-05
830.1,-3.43369392141032e-05
837.6,-3.4342412368283405e-05
845.2,-3.355690755052026e-05
853.0,-3.374480312013877e-05
861.0,-3.44557588310944e-05
866.2,-3.218303155836734e-05
877.5,-3.101912378420254e-05
886.1,-3.1031599352880573e-05
894.8,-2.9758227334827817e-05
903.7,-2.9063782890384678e-05
912.8,-2.9063782890385884e-05
922.2,-2.786892672864096e-05
931.7,-2.721284705701588e-05
941.5,-2.7206454012648155e-05
951.5,-2.5389018574523278e-05
961.8,-2.4762561698066475e-05
972.3,-2.4608489450033873e-05
983.0,-2.3561634011979585e-05
994.0,-2.354115899150556e-05
1005.2,-2.2779510245985596e-05
1018.8,-2.17935457407067e-05
1028.5,-2.151200600962573e-05
1040.6,-2.0962148761026863e-05
1053.0,-2.1748154513919907e-05
1055.7,-2.1334131397629288e-05
1078.7,-2.03076957121028e-05
1092.0,-1.980105699791698e-05
1105.7,-1.9396587946430906e-05
1119.8,-1.8911120146475325e-05
1134.0,-1.8625094920444757e-05
1148.7,-1.8255158069821247e-05
1163.7,-1.805963994679525e-05
1179.2,-1.8366241460640192e-05
1185.0,-1.6304983182494757e-05
1211.2,-1.5914064114532928e-05
1227.9,-1.6015943587041762e-05
1245.0,-1.560917844039291e-05
1262.5,-1.5578780223754784e-05
1280.5,-1.4907886182416152e-05
1299.0,-1.4250168435169091e-05
1317.8,-1.3684617088367804e-05
1337.4,-1.3307899088699023e-05
1357.4,-1.244196272980501e-05
1377.9,-1.2396782006913448e-05
1398.9,-1.2404989761600602e-05
1420.5,-1.1838941829905185e-05
1442.7,-1.1504966235813379e-05
1465.5,-1.1176429138498885e-05
1489.0,-1.155112696283406e-05
1513.1,-1.150333106778726e-05
1537.8,-1.1120487442289294e-05
1563.3,-1.0633054978112701e-05
1589.4,-1.0094969723046373e-05
1616.3,-9.807581638598927e-06
1643.9,-9.346885196129414e-06
1672.4,-9.300194313512958e-06
1701.6,-9.032253522806599e-06
1731.7,-8.60807762081323e-06
1762.6,-7.774432060678439e-06
1794.5,-7.523835704793572e-06
1827.2,-7.703464012372485e-06
1881.0,-7.512211819762312e-06
1895.7,-7.558914603248642e-06
1931.5,-7.330188644747797e-06
1968.3,-7.152651401299477e-06
2006.2,-6.935450924133683e-06
2045.3,-6.470114356877627e-06
2085.6,-6.303374206971837e-06
2127.1,-6.497785451052483e-06
2169.8,-6.299828509362416e-06
2213.9,-6.173771228411701e-06
2258.3,-6.12005231610381e-06
2308.2,-5.649703825952952e-06
2354.5,-5.3772316823235915e-06
2404.3,-5.335339863650417e-06
2455.8,-5.164458113821317e-06
2508.8,-5.15768187458736e-06
2563.6,-5.028073358209472e-06
2620.1,-4.4578160447137575e-06
2678.5,-4.134517173299587e-06
2738.8,-4.172335690536917e-06
2801.0,-4.195472680800035e-06
2865.3,-4.058277631592758e-06
2931.7,-3.938121521076879e-06
3000.4,-3.802704294591407e-06
3071.3,-3.670735741570238e-06
3144.7,-3.5677747424009007e-06
3220.5,-3.5326399190713802e-06
3298.9,-3.58502293715184e-06
3380.0,-3.5485011584229402e-06
3483.9,-3.2928972775261663e-06
3550.8,-3.0584151447519587e-06
3640.7,-2.9492331023115308e-06
3733.7,-2.864460929481099e-06
3830.0,-2.7612666934545237e-06
3929.8,-2.6609504926952023e-06
4033.1,-2.5830584477549423e-06
4140.1,-2.488162030615394e-06
4251.1,-2.3960192815142404e-06
4366.0,-2.3506702160881704e-06
4485.2,-2.322408985866212e-06
4608.8,-2.2021017287298514e-06
4737.0,-2.1369531835005733e-06
4800.9,-2.0733043379256673e-06
5007.9,-1.9611079416651903e-06
5151.1,-1.8862740358145964e-06
5299.7,-1.8281263504269355e-06
5454.0,-1.7577510641853923e-06
5614.2,-1.6895066573125539e-06
5780.6,-1.6365292795844857e-06
5953.5,-1.5724022159545605e-06
6133.2,-1.5102575700923605e-06
6320.0,-1.4070195638592878e-06
6514.2,-1.2760573963319022e-06
8716.1,-1.1423649041332504e-06
